date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2018-03-04,158617,146837,137488,132113,129725,129569,132575,135197,138990,152034,163806,170247,169634,170937,169545,162055,157527,155880,160261,177344,187900,189962,184246,170122.0
2018-03-05,154818,143632,136107,134393,134087,138930,157492,185066,203995,214082,219816,220306,217509,217014,209600,205166,202448,201485,201829,214774,223029,218258,202415,183464.0
2018-03-06,169070,156234,149164,146682,145836,150074,165542,190957,208130,216199,219942,219157,216799,216502,209027,205077,202544,203270,203420,216303,225518,218530,202242,183481.0
2018-03-07,168968,157764,150013,146653,145827,149826,164880,190395,208602,215710,217271,215429,212261,210185,203972,200408,198535,197212,197882,213208,222149,217809,202114,183704.0
2018-03-08,168616,156466,149463,146203,145474,149757,163366,186752,203473,212993,216786,216545,212628,210945,204961,200282,197604,195884,195635,208304,217259,211862,197727,179754.0
2018-03-09,167774,156158,148074,145312,144397,147824,163058,187474,202804,209050,210963,211642,210226,209535,204055,198118,196081,194433,193662,205742,209732,205501,192771,178111.0
2018-03-10,167728,155340,145728,141846,138927,137658,140807,146767,155530,173177,182558,185901,184521,184128,179287,170958,164260,163003,163674,176011,184724,183739,176207,164629.0
2018-03-11,154050,142528,135551,130495,127667,127935,129617,131005,136469,150406,160592,166946,167189,169728,168504,160404,154641,154027,156681,172421,186481,188890,182665,168312.0
2018-03-12,153763,143015,136667,135129,135173,139608,158273,182788,201575,209180,212213,211832,210728,209224,201703,195964,194655,192656,191941,203457,214186,209982,195029,177435.0
2018-03-13,164476,154018,147033,144855,144742,148020,162692,185170,201858,209596,212114,213448,212172,210036,202756,197257,193911,193046,191995,203974,215220,210826,196185,178746.0
2018-03-14,164894,153618,146618,144331,143511,147144,164224,184978,201853,209767,213308,214167,213934,213337,205592,201781,199098,197403,198401,208971,217551,211398,194994,178717.0
2018-03-15,165683,155183,148676,146385,146743,149016,163240,184438,200277,209850,213480,213685,211508,209725,201171,196220,193356,192559,192125,202723,214063,209887,195157,177588.0
2018-03-16,165290,153532,146051,143031,143308,145832,161607,184002,199953,207591,209818,209369,207962,206519,199866,194751,191850,190342,189195,199285,209264,205043,192344,178591.0
2018-03-17,166279,154449,146957,142397,139572,140388,143418,148318,158722,176472,186975,190393,187630,188387,184496,177682,172387,171379,173446,182034,191007,190047,182357,170240.0
2018-03-18,157032,144918,136049,131235,128670,128624,131529,132864,139373,154027,165859,170657,170147,171289,169034,162098,156500,153952,155873,168892,185460,188148,182522,168930.0
2018-03-19,154363,144373,138140,135070,135413,139585,154898,175159,193279,203692,210114,212931,212474,212161,205969,200685,198970,198000,198809,208520,219792,214954,200326,183118.0
2018-03-20,168566,157656,150381,147685,147157,150359,166193,190401,211685,222334,226010,226286,225309,223528,217777,214006,210519,208228,206841,217760,231216,227713,210969,190324.0
2018-03-21,174569,162024,154498,151578,150189,154385,170032,192114,212194,221812,225429,224754,220976,218879,211424,206847,204676,202970,201189,212816,228414,224408,209854,189116.0
2018-03-22,173197,161284,153214,150819,149739,154202,168821,192142,211080,219338,222179,220842,215979,213887,207249,203006,199096,197704,195870,207338,223173,220593,206299,187079.0
2018-03-23,171924,159143,151754,148489,147652,152002,166314,187635,206090,216280,220500,220084,218707,216705,209932,205180,202656,201954,201336,210220,219318,215141,201887,185530.0
2018-03-24,171650,161048,150968,147025,145253,144254,146490,151100,164093,181480,193447,197399,193985,195904,191424,182232,177060,174432,175517,185264,196638,197082,188509,175688.0
2018-03-25,161627,148570,140851,135154,133655,134857,138590,139738,149282,162774,172303,174432,174625,174484,167628,161139,157364,156719,161272,175350,191630,187812,177539,
2018-03-26,163732,150751,142701,138133,137913,141691,157009,180746,197004,209860,215358,216666,214266,209810,203270,197304,192964,190344,186775,188510,197939,210534,196675,182334.0
2018-03-27,169543,157330,148951,144680,143153,145368,159221,182256,195864,206989,210893,210770,206786,203928,197813,192313,188340,185211,181185,180443,189273,203434,190631,178087.0
2018-03-28,166290,155554,146825,142568,140284,143099,155310,176255,188665,198917,200410,199677,197223,194913,189214,183161,179320,177458,173329,173216,180715,191719,180300,168925.0
2018-03-29,158115,146696,138221,134266,131419,131137,136329,145494,149649,161513,169743,173401,171874,170595,167869,160594,156290,153896,152643,154434,163434,175361,168032,160807.0
2018-03-30,152095,141503,132911,127429,124731,123218,126313,131016,132389,142233,152096,158138,158485,158714,156381,149732,144837,143123,143684,146747,156912,171212,166680,159421.0
2018-03-31,149754,139099,131007,125436,122848,123123,128380,134723,140123,153841,166036,169862,168770,168342,166081,159181,154177,150674,150075,151457,159741,175551,169643,161838.0
2018-04-01,150227,138159,129461,124196,121924,121398,123838,127032,129642,141254,150574,155337,153809,151192,149823,144207,139526,137166,137228,141365,154386,172690,167192,157448.0
2018-04-02,143395,133532,126637,123368,121938,123882,132159,148348,158817,170897,177627,178445,176919,175054,171189,165003,161237,159193,158206,160927,173236,188451,177540,163251.0
2018-04-03,150645,140395,133976,131340,130313,134097,149835,175173,190109,199387,203134,203459,203215,200889,192665,187283,184441,182815,180135,180591,192340,203895,187775,172680.0
2018-04-04,160706,150805,144025,141269,140984,143211,155517,177981,191687,199852,203316,203827,203386,201072,194568,189670,187471,185672,181902,182516,190609,202329,188095,173314.0
2018-04-05,160222,149362,142204,139617,138804,141239,154322,176219,188708,196273,198114,196956,196211,194682,188983,184465,182247,179817,177025,176873,185360,199395,185797,171604.0
2018-04-06,160474,149686,143588,141670,140071,142723,155791,177290,188879,197147,200026,200149,198959,197232,191761,187368,183944,182683,178861,180021,186532,196492,184829,172745.0
2018-04-07,162787,152082,143143,139405,136595,135992,137752,143419,150726,166593,178314,182060,182601,181945,176890,168330,161445,158618,157112,159427,166404,179309,172335,161487.0
2018-04-08,150647,139850,132143,127450,123933,123555,126071,129110,131757,144263,155404,161651,163571,164816,162067,153713,149287,145589,145328,149814,160502,178215,172658,161471.0
2018-04-09,148444,138326,131143,129863,129276,132895,149063,174272,188954,197990,202952,204456,204252,202292,195937,191352,188625,186361,183695,185467,193353,204689,190558,174008.0
2018-04-10,160997,149855,142544,140832,140265,143186,158626,182062,198606,207207,210982,213810,215033,213128,207225,203633,201897,200168,197255,199150,204766,212559,196017,180080.0
2018-04-11,165516,154582,147141,144466,143741,146470,160539,185399,202369,211551,215266,213661,214294,212674,205889,201734,199617,197753,195098,196620,205139,213521,196183,181123.0
2018-04-12,167256,154874,148462,144959,143432,145942,159777,183097,198417,207396,210818,211451,210980,208853,202332,199562,198464,196419,191509,190541,199348,211468,196666,180597.0
2018-04-13,166107,155022,146263,143628,142926,145950,160081,183379,199387,208601,211699,213075,211759,210203,202820,196978,193878,191706,187955,186326,191852,202804,191508,179220.0
2018-04-14,166783,154165,145357,139731,136209,135917,139409,144482,154048,171033,180191,181885,180329,178942,174824,167301,160754,156700,155646,157133,163940,178982,172869,163340.0
2018-04-15,151975,140501,132170,127553,125347,124485,126603,128509,132021,144484,154643,160323,160530,160441,160127,152970,147905,145555,146373,150986,161483,178733,172967,161665.0
2018-04-16,148193,138079,131229,128838,128979,132385,148109,171893,190004,198839,202317,202822,201324,200099,193991,190003,186835,184012,179705,179768,186600,200149,188079,171783.0
2018-04-17,158917,148949,141797,138894,138363,140633,154073,174705,189662,195606,196938,196756,196299,194320,189101,185842,183296,181040,176467,176600,182581,197147,185371,169743.0
2018-04-18,158263,147603,141275,138262,137593,140156,153376,172854,185755,192098,192736,193246,193870,192207,186762,183506,181295,179600,176382,175644,180836,193343,181602,165937.0
2018-04-19,154487,144597,138811,136392,135694,138341,150274,169219,181112,187475,188781,189740,190778,190862,184797,182052,180770,178041,174290,174835,180387,191360,178897,164014.0
2018-04-20,153389,144878,138122,135331,134897,136901,150203,169174,181046,187239,189969,190748,191753,190775,184810,179629,176446,175124,171815,171054,174868,185479,174765,162038.0
2018-04-21,152194,142946,135848,132366,130123,129203,131071,134963,144291,158794,167932,169946,170302,170904,166331,158285,153533,150255,149723,150449,155466,169285,163626,153013.0
2018-04-22,142533,132237,125855,121562,119062,118227,119785,119852,124432,136435,146699,151032,151937,153328,152644,144847,139505,137846,138390,141065,150259,165889,162380,151482.0
2018-04-23,140022,131994,126454,124835,124072,127746,141507,160476,172615,179013,182737,184649,185833,186017,180638,177168,174726,173413,170658,170100,175197,185681,175513,159500.0
2018-04-24,149348,141074,134695,134086,132914,136102,147867,165768,179996,185518,188331,190314,192124,191848,187327,183277,181375,180410,176932,176759,181496,192655,179769,163817.0
2018-04-25,153130,144273,138141,136512,135773,137889,149413,165712,179231,187468,190396,192403,194469,194160,188443,184721,181897,181057,177737,177745,182922,190460,178184,163803.0
2018-04-26,153375,144359,138272,136133,136138,137221,149023,165200,178389,186723,188420,189811,191332,191291,185634,182011,180440,179158,176221,175051,178129,188187,179409,164400.0
2018-04-27,154943,145292,138962,137532,136321,138339,149869,165200,177998,185219,188231,191489,192478,191040,184978,180140,177688,176239,173385,171683,173761,182205,174861,162461.0
2018-04-28,153566,144307,136696,133363,130701,129492,130644,133362,142998,157442,165679,169196,168409,169087,165387,157695,152423,149645,147548,149418,153195,166428,161713,152232.0
2018-04-29,142066,131960,125086,121682,119783,119241,120310,119629,124672,137521,146724,152457,153754,155181,153728,145402,139970,137646,136608,138684,146253,161816,160736,150899.0
2018-04-30,139960,130650,124601,121557,120520,122380,133112,142874,155332,168489,172964,174399,176061,177142,174312,167310,164368,162110,159678,159162,162954,175701,168988,155103.0
2018-05-01,144825,134333,127503,123584,121431,120350,121153,120465,126142,137342,146206,150897,152298,153044,151020,143583,138342,136703,136806,139433,147540,162816,161243,150253.0
2018-05-02,138265,128533,123338,120540,120359,123482,138517,155761,171085,180579,184988,186842,188414,187921,184151,180402,177789,176005,173993,174512,179980,192297,183315,166613.0
2018-05-03,155029,145683,140259,138193,136715,139236,151563,166489,181921,189534,190710,191941,192506,192602,187090,182953,181387,178789,176748,176093,180154,191212,182922,167842.0
2018-05-04,157065,147370,140616,138268,137293,139048,151659,169247,183177,190187,192730,194306,195323,194230,188398,183863,180805,178101,174573,174037,176218,185239,179922,166764.0
2018-05-05,156848,147355,139167,135083,132989,131791,134033,136902,147783,160998,169822,172228,170714,170318,166975,159343,154339,151095,149242,150289,153277,163752,163728,153418.0
2018-05-06,142854,133490,125934,122393,119402,119650,120511,119492,125806,137899,147352,153275,154198,153809,151697,143704,139975,137463,137639,140664,147416,160314,161864,153653.0
2018-05-07,142409,132634,127214,125208,124966,128496,144054,161265,175778,183906,186723,190042,190698,191983,187109,183687,181031,180387,176294,175978,178884,187806,178869,163631.0
2018-05-08,153506,145098,139009,135945,135145,136834,148724,164837,179385,186737,189758,191819,193198,192961,188382,184897,182449,180876,177782,176972,181060,189023,179489,162901.0
2018-05-09,151977,144895,139472,136460,135916,137746,148892,163949,178282,186099,188738,190534,192912,192432,187501,183809,181976,181017,178138,176690,180982,187951,178740,162747.0
2018-05-10,153251,144479,139894,137273,137195,138968,150162,164956,177967,185512,187270,188786,190944,191302,185688,181915,180534,180271,177785,176038,178325,184919,177197,164298.0
2018-05-11,154253,144852,139218,136437,135732,137378,149025,163631,177041,185972,189130,191423,193119,192786,186727,181798,179885,178894,175591,173836,174812,182065,175652,162986.0
2018-05-12,154291,145662,138532,134623,132059,131223,133018,134124,145168,157785,167310,170609,170636,170419,165765,158342,152837,150562,150042,151167,155705,164474,162133,152167.0
2018-05-13,141673,133595,126741,123890,121762,120367,120424,118475,124756,135627,145431,150999,153554,154821,153997,145955,141286,138930,138922,141739,148543,161772,163523,152870.0
2018-05-14,141349,132107,127832,126232,125206,129009,142556,159397,174535,182894,187886,189039,190190,189837,184731,180314,177801,176421,174029,173825,176285,184903,178541,162732.0
2018-05-15,153294,144911,139736,136665,135793,137799,146856,159310,173276,181174,185536,187449,188390,188688,183146,178628,176336,175809,172750,172598,176564,186264,181339,164981.0
2018-05-16,155633,146936,140728,139068,138153,139722,150502,165927,180688,185523,188753,191638,193423,193884,187402,183380,182157,180563,177815,177001,179898,186364,179498,165711.0
2018-05-17,155735,147778,141854,139178,138752,140978,151391,164805,177685,185050,187122,188837,191174,192072,185960,181134,179183,177593,176627,176129,179997,185170,177402,162853.0
2018-05-18,154288,145330,140402,138122,138008,139606,149153,163844,176801,185668,189097,190737,193241,192999,187140,180999,177576,177050,173964,173039,174313,179072,173793,161114.0
2018-05-19,153149,145107,138318,134400,132865,131348,132133,134122,145651,158749,168188,170698,171011,171106,166535,158359,153009,151126,149732,150049,152395,161006,160782,150554.0
